timestamp,timeIntervalSince1970,label
"2020-05-05 15:41:10.540 +0000",1588693270.539827,Start
"2020-05-05 15:41:11.457 +0000",1588693271.456991,Stop
"2020-05-05 15:41:13.962 +0000",1588693273.961925,Start
"2020-05-05 15:42:14.248 +0000",1588693334.247755,Stop
