timestamp,timeIntervalSince1970,label
"2020-05-05 15:32:32.342 +0000",1588692752.342423,Start
"2020-05-05 15:32:49.010 +0000",1588692769.010079,Stop
"2020-05-05 15:32:49.090 +0000",1588692769.089933,Start
"2020-05-05 15:32:49.992 +0000",1588692769.991845,Stop
